date,crop,market,variety,grade,min_price,max_price,modal_price,price_unit,location,year,month,day_of_week
2023-04-27,Pepper,Udumalpet,Pepper,Local,54753.08,59961.58,57260.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,3
2023-04-28,Pepper,Udumalpet,Black Pepper,Local,55784.98,61485.37,58853.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,4
2023-04-29,Pepper,Coimbatore,Pepper,Local,57171.15,62655.83,60148.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,5
2023-04-30,Pepper,Pollachi,Pepper,Local,55226.96,60462.37,57816.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,6
2023-05-01,Pepper,Coimbatore,Pepper,Local,54400.31,60684.05,57366.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-02,Pepper,Mettupalayam,Black Pepper,Local,55861.09,62265.73,58471.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-03,Pepper,Udumalpet,Black Pepper,Local,55902.36,62451.03,58899.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-04,Pepper,Udumalpet,Black Pepper,Local,53665.43,59172.89,56582.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-05,Pepper,Udumalpet,Pepper,Local,55501.21,60602.01,58143.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-06,Pepper,Coimbatore,Black Pepper,Local,55780.88,62057.18,58401.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-07,Pepper,Pollachi,Pepper,Local,53519.6,59255.43,56677.52,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-08,Pepper,Mettupalayam,Pepper,Local,54312.77,60418.24,56796.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-09,Pepper,Coimbatore,Black Pepper,Local,54863.53,60568.37,57735.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-10,Pepper,Pollachi,Pepper,Local,54066.25,59555.06,56932.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-11,Pepper,Udumalpet,Pepper,Local,54380.25,59781.11,57194.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-12,Pepper,Sulur,Black Pepper,Local,56070.36,61163.59,58756.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-13,Pepper,Pollachi,Pepper,Local,54697.77,61460.64,57638.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-14,Pepper,Mettupalayam,Black Pepper,Local,54471.96,59895.56,57360.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-15,Pepper,Mettupalayam,Pepper,Local,55027.93,60780.65,58111.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-16,Pepper,Coimbatore,Pepper,Local,54650.54,59862.65,57402.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-17,Pepper,Sulur,Pepper,Local,53912.44,59931.72,56693.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-18,Pepper,Mettupalayam,Pepper,Local,53741.04,59353.08,56764.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-19,Pepper,Sulur,Black Pepper,Local,55300.47,61397.09,58101.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-20,Pepper,Udumalpet,Pepper,Local,53896.05,59106.19,56585.65,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-21,Pepper,Sulur,Black Pepper,Local,53742.26,59634.0,56740.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-22,Pepper,Mettupalayam,Pepper,Local,54932.1,60868.87,57369.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-23,Pepper,Udumalpet,Black Pepper,Local,51633.86,58299.61,54793.37,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-24,Pepper,Pollachi,Black Pepper,Local,53292.03,59933.21,56545.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-25,Pepper,Pollachi,Black Pepper,Local,53647.2,58531.86,56039.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-26,Pepper,Mettupalayam,Pepper,Local,53403.06,58702.68,55640.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-27,Pepper,Udumalpet,Pepper,Local,51856.47,58860.79,55197.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-28,Pepper,Sulur,Pepper,Local,52903.81,58270.03,55433.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-29,Pepper,Pollachi,Pepper,Local,54319.06,59677.56,56531.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-30,Pepper,Sulur,Black Pepper,Local,54900.79,61231.14,57434.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-31,Pepper,Pollachi,Black Pepper,Local,54855.26,60954.12,57915.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-06-01,Pepper,Pollachi,Black Pepper,Local,53107.98,58318.7,55862.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-02,Pepper,Sulur,Pepper,Local,54286.47,60303.53,57428.55,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-03,Pepper,Pollachi,Pepper,Local,52448.36,59250.21,55684.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-04,Pepper,Sulur,Pepper,Local,52524.07,58093.28,55464.55,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-05,Pepper,Pollachi,Pepper,Local,53456.83,58963.54,55648.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-06,Pepper,Pollachi,Pepper,Local,51423.99,57884.36,54106.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-07,Pepper,Pollachi,Pepper,Local,53249.21,58814.72,55677.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-08,Pepper,Mettupalayam,Pepper,Local,53805.7,60068.83,56529.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-09,Pepper,Sulur,Pepper,Local,52584.1,58470.28,55918.21,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-10,Pepper,Pollachi,Pepper,Local,52840.93,58205.87,55596.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-11,Pepper,Coimbatore,Black Pepper,Local,52712.66,58255.45,55002.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-12,Pepper,Sulur,Pepper,Local,51674.16,58536.22,54934.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-13,Pepper,Mettupalayam,Black Pepper,Local,52729.74,58971.23,55544.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-14,Pepper,Udumalpet,Pepper,Local,52865.3,58604.02,55300.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-15,Pepper,Udumalpet,Black Pepper,Local,51607.49,58012.18,54453.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-16,Pepper,Mettupalayam,Pepper,Local,52413.22,57612.06,54549.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-17,Pepper,Sulur,Black Pepper,Local,52240.97,58178.19,54491.24,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-18,Pepper,Udumalpet,Pepper,Local,51798.07,57363.52,54159.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-19,Pepper,Sulur,Pepper,Local,51060.04,55899.37,53398.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-20,Pepper,Mettupalayam,Pepper,Local,51599.45,56672.07,53781.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-21,Pepper,Mettupalayam,Pepper,Local,52098.69,58682.88,55138.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-22,Pepper,Coimbatore,Black Pepper,Local,52053.17,57419.21,54238.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-23,Pepper,Sulur,Black Pepper,Local,52770.47,58309.66,55262.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-24,Pepper,Mettupalayam,Pepper,Local,50696.02,57134.11,53714.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-25,Pepper,Udumalpet,Black Pepper,Local,51455.36,58171.4,54612.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-26,Pepper,Sulur,Black Pepper,Local,52700.98,58961.01,55421.52,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-27,Pepper,Pollachi,Black Pepper,Local,51467.44,56609.57,54107.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-28,Pepper,Udumalpet,Black Pepper,Local,50769.41,56782.07,53224.97,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-29,Pepper,Mettupalayam,Pepper,Local,51776.75,56785.76,54113.53,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-30,Pepper,Udumalpet,Pepper,Local,50541.76,57191.26,53768.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-07-01,Pepper,Pollachi,Black Pepper,Local,52003.55,58644.8,54974.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,5
2023-07-02,Pepper,Udumalpet,Pepper,Local,50246.06,56090.7,53439.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,6
2023-07-03,Pepper,Coimbatore,Black Pepper,Local,50007.45,55507.91,52196.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,0
2023-07-04,Pepper,Coimbatore,Pepper,Local,52186.98,58242.69,54834.6,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,1
2023-07-05,Pepper,Mettupalayam,Black Pepper,Local,51040.99,56099.79,53534.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,2
2023-07-06,Pepper,Coimbatore,Pepper,Local,49262.76,55297.38,51663.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,3
2023-07-07,Pepper,Mettupalayam,Pepper,Local,51558.6,57519.43,53941.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,4
2023-07-08,Pepper,Udumalpet,Black Pepper,Local,49052.87,54652.81,52216.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,5
2023-07-09,Pepper,Mettupalayam,Black Pepper,Local,50983.47,56880.08,53670.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,6
2023-07-10,Pepper,Sulur,Pepper,Local,49270.76,55402.91,51791.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,0
2023-07-11,Pepper,Pollachi,Pepper,Local,49671.76,55960.27,52772.65,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,1
2023-07-12,Pepper,Udumalpet,Pepper,Local,50742.04,56496.1,52996.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,2
2023-07-13,Pepper,Sulur,Black Pepper,Local,50449.77,55725.43,53197.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,3
2023-07-14,Pepper,Pollachi,Pepper,Local,48196.64,53330.96,50501.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,4
2023-07-15,Pepper,Sulur,Black Pepper,Local,48620.22,55224.37,51545.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,5
2023-07-16,Pepper,Udumalpet,Black Pepper,Local,49910.01,55223.88,52380.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,6
2023-07-17,Pepper,Sulur,Black Pepper,Local,47440.41,52290.72,49623.21,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,0
2023-07-18,Pepper,Coimbatore,Black Pepper,Local,49228.69,55048.08,52054.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,1
2023-07-19,Pepper,Sulur,Pepper,Local,48371.01,54685.47,51619.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,2
2023-07-20,Pepper,Coimbatore,Pepper,Local,47100.05,53236.39,50448.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,3
2023-07-21,Pepper,Pollachi,Black Pepper,Local,47400.12,54422.23,50621.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,4
2023-07-22,Pepper,Pollachi,Pepper,Local,48682.06,54390.94,51591.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,5
2023-07-23,Pepper,Coimbatore,Pepper,Local,48605.95,54108.68,51258.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,6
2023-07-24,Pepper,Mettupalayam,Pepper,Local,48698.23,54877.18,51600.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,0
2023-07-25,Pepper,Coimbatore,Pepper,Local,47761.88,54711.45,51113.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,1
2023-07-26,Pepper,Pollachi,Pepper,Local,46725.94,52394.98,49440.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,2
2023-07-27,Pepper,Pollachi,Pepper,Local,49479.72,54338.62,51878.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,3
2023-07-28,Pepper,Pollachi,Pepper,Local,48631.36,53743.42,51151.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,4
2023-07-29,Pepper,Pollachi,Pepper,Local,50048.57,54872.45,52235.64,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,5
2023-07-30,Pepper,Sulur,Pepper,Local,48461.05,54650.98,50895.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,6
2023-07-31,Pepper,Pollachi,Pepper,Local,48754.42,55278.53,51628.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,7,0
2023-08-01,Pepper,Coimbatore,Black Pepper,Local,48747.95,54369.49,51310.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,1
2023-08-02,Pepper,Coimbatore,Pepper,Local,47556.85,53246.4,49745.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,2
2023-08-03,Pepper,Mettupalayam,Pepper,Local,48768.14,53989.1,51092.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,3
2023-08-04,Pepper,Coimbatore,Black Pepper,Local,46464.85,53391.59,49666.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,4
2023-08-05,Pepper,Pollachi,Black Pepper,Local,47083.87,52608.86,49782.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,5
2023-08-06,Pepper,Pollachi,Black Pepper,Local,47391.74,53652.12,50244.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,6
2023-08-07,Pepper,Mettupalayam,Pepper,Local,47699.86,53201.79,50292.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,0
2023-08-08,Pepper,Sulur,Black Pepper,Local,45569.17,51278.77,47995.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,1
2023-08-09,Pepper,Sulur,Black Pepper,Local,47105.28,53960.17,50312.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,2
2023-08-10,Pepper,Sulur,Black Pepper,Local,47295.29,53301.46,50000.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,3
2023-08-11,Pepper,Mettupalayam,Black Pepper,Local,46449.8,53193.68,49644.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,4
2023-08-12,Pepper,Udumalpet,Pepper,Local,47682.67,52947.75,50136.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,5
2023-08-13,Pepper,Udumalpet,Pepper,Local,46342.85,52553.98,49357.67,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,6
2023-08-14,Pepper,Coimbatore,Pepper,Local,45717.45,51866.98,48542.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,0
2023-08-15,Pepper,Mettupalayam,Black Pepper,Local,46494.52,51943.86,48873.31,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,1
2023-08-16,Pepper,Mettupalayam,Pepper,Local,46064.56,51450.61,48352.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,2
2023-08-17,Pepper,Sulur,Black Pepper,Local,46895.17,53320.43,50090.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,3
2023-08-18,Pepper,Udumalpet,Pepper,Local,46355.34,51809.56,48929.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,4
2023-08-19,Pepper,Mettupalayam,Black Pepper,Local,46421.68,52564.94,49211.2,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,5
2023-08-20,Pepper,Udumalpet,Black Pepper,Local,47619.98,53455.95,50203.56,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,6
2023-08-21,Pepper,Udumalpet,Black Pepper,Local,44593.37,50320.38,47835.92,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,0
2023-08-22,Pepper,Pollachi,Pepper,Local,45311.59,51202.16,48583.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,1
2023-08-23,Pepper,Sulur,Pepper,Local,45453.4,50599.09,48041.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,2
2023-08-24,Pepper,Coimbatore,Black Pepper,Local,45917.56,52232.88,48777.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,3
2023-08-25,Pepper,Mettupalayam,Pepper,Local,46077.42,51285.04,48681.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,4
2023-08-26,Pepper,Coimbatore,Black Pepper,Local,46625.83,52226.55,48945.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,5
2023-08-27,Pepper,Sulur,Pepper,Local,45548.25,52267.02,48812.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,6
2023-08-28,Pepper,Udumalpet,Black Pepper,Local,46939.97,52171.2,49484.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,0
2023-08-29,Pepper,Mettupalayam,Black Pepper,Local,45251.2,51293.49,47459.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,1
2023-08-30,Pepper,Coimbatore,Black Pepper,Local,45595.13,50824.01,47809.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,2
2023-08-31,Pepper,Pollachi,Black Pepper,Local,44927.48,50886.31,47868.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,8,3
2023-09-01,Pepper,Mettupalayam,Pepper,Local,46871.39,52363.59,49753.51,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,4
2023-09-02,Pepper,Pollachi,Pepper,Local,45889.35,52035.69,48195.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,5
2023-09-03,Pepper,Pollachi,Black Pepper,Local,44655.35,49865.18,46866.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,6
2023-09-04,Pepper,Sulur,Black Pepper,Local,47315.19,53336.69,50040.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,0
2023-09-05,Pepper,Udumalpet,Pepper,Local,45105.62,51287.69,48301.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,1
2023-09-06,Pepper,Pollachi,Black Pepper,Local,44906.88,50670.21,47925.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,2
2023-09-07,Pepper,Coimbatore,Pepper,Local,47372.33,52681.43,50100.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,3
2023-09-08,Pepper,Udumalpet,Black Pepper,Local,44843.83,50699.05,48123.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,4
2023-09-09,Pepper,Coimbatore,Pepper,Local,44782.97,50559.76,47360.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,5
2023-09-10,Pepper,Coimbatore,Black Pepper,Local,45999.47,51015.32,48334.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,6
2023-09-11,Pepper,Mettupalayam,Black Pepper,Local,46863.08,52553.77,49387.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,0
2023-09-12,Pepper,Pollachi,Black Pepper,Local,44552.43,50962.65,47791.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,1
2023-09-13,Pepper,Sulur,Pepper,Local,45365.2,50994.49,47752.56,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,2
2023-09-14,Pepper,Pollachi,Pepper,Local,46969.1,52671.74,49491.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,3
2023-09-15,Pepper,Coimbatore,Pepper,Local,47140.97,52549.75,49315.89,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,4
2023-09-16,Pepper,Coimbatore,Pepper,Local,45338.2,50185.33,47536.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,5
2023-09-17,Pepper,Pollachi,Black Pepper,Local,44745.76,49899.5,47416.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,6
2023-09-18,Pepper,Sulur,Pepper,Local,44169.65,49300.0,46399.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,0
2023-09-19,Pepper,Sulur,Black Pepper,Local,44339.05,49884.32,46722.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,1
2023-09-20,Pepper,Udumalpet,Black Pepper,Local,47891.49,53466.53,50193.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,2
2023-09-21,Pepper,Coimbatore,Pepper,Local,45258.56,50707.88,47773.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,3
2023-09-22,Pepper,Sulur,Pepper,Local,46430.56,52544.85,48887.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,4
2023-09-23,Pepper,Sulur,Black Pepper,Local,45132.91,50736.52,47722.49,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,5
2023-09-24,Pepper,Sulur,Pepper,Local,43808.23,49632.96,46296.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,6
2023-09-25,Pepper,Udumalpet,Pepper,Local,44779.07,51164.08,48008.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,0
2023-09-26,Pepper,Coimbatore,Pepper,Local,45064.6,50956.07,48000.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,1
2023-09-27,Pepper,Mettupalayam,Black Pepper,Local,45294.42,51892.59,48092.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,2
2023-09-28,Pepper,Coimbatore,Pepper,Local,45660.56,51065.33,47923.47,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,3
2023-09-29,Pepper,Coimbatore,Pepper,Local,44837.41,50763.52,47740.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,4
2023-09-30,Pepper,Coimbatore,Pepper,Local,45808.56,51875.11,48619.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,9,5
2023-10-01,Pepper,Udumalpet,Pepper,Local,45995.16,51456.22,48863.35,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,6
2023-10-02,Pepper,Coimbatore,Black Pepper,Local,45367.7,51925.33,48297.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,0
2023-10-03,Pepper,Udumalpet,Black Pepper,Local,45715.05,51412.3,48051.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,1
2023-10-04,Pepper,Coimbatore,Black Pepper,Local,45957.91,51295.41,48161.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,2
2023-10-05,Pepper,Mettupalayam,Pepper,Local,44811.41,50438.67,47107.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,3
2023-10-06,Pepper,Pollachi,Black Pepper,Local,44771.34,50167.41,47721.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,4
2023-10-07,Pepper,Mettupalayam,Black Pepper,Local,45296.1,50895.67,47985.24,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,5
2023-10-08,Pepper,Coimbatore,Pepper,Local,44742.56,51212.95,47519.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,6
2023-10-09,Pepper,Coimbatore,Black Pepper,Local,46334.83,52302.01,48464.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,0
2023-10-10,Pepper,Udumalpet,Black Pepper,Local,46509.01,51797.07,48893.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,1
2023-10-11,Pepper,Coimbatore,Pepper,Local,44581.99,50646.29,47596.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,2
2023-10-12,Pepper,Udumalpet,Black Pepper,Local,44314.3,50715.69,47471.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,3
2023-10-13,Pepper,Coimbatore,Pepper,Local,47406.49,53728.62,50397.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,4
2023-10-14,Pepper,Sulur,Black Pepper,Local,45073.51,50537.44,47679.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,5
2023-10-15,Pepper,Coimbatore,Black Pepper,Local,44909.74,50683.33,47717.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,6
2023-10-16,Pepper,Coimbatore,Black Pepper,Local,46009.89,51833.55,48513.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,0
2023-10-17,Pepper,Coimbatore,Pepper,Local,46783.39,52771.12,49944.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,1
2023-10-18,Pepper,Sulur,Black Pepper,Local,45904.56,50640.17,48133.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,2
2023-10-19,Pepper,Coimbatore,Pepper,Local,47069.8,52503.68,49779.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,3
2023-10-20,Pepper,Mettupalayam,Pepper,Local,45226.15,52021.4,48278.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,4
2023-10-21,Pepper,Coimbatore,Pepper,Local,44572.67,50595.33,47828.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,5
2023-10-22,Pepper,Pollachi,Black Pepper,Local,47090.26,51940.91,49502.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,6
2023-10-23,Pepper,Sulur,Pepper,Local,47269.76,52802.84,49757.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,10,0
